5 0.949549 0.531755 0.011422 0.015546
7 0.106622 0.485694 0.212901 0.119167
2 0.329477 0.414389 0.007505 0.013444 0
0 0.555268 0.334412 0.020505 0.055065 1
0 0.306755 0.509176 0.084885 0.365074 2
0 0.160557 0.436125 0.025760 0.079231 3
6 0.148245 0.309630 0.012781 0.049074 4
0 0.216167 0.493889 0.024958 0.081852 5
0 0.224943 0.673421 0.036573 0.111306 6
0 0.202680 0.467097 0.025151 0.081176 7
0 0.448117 0.376921 0.015953 0.065231 8
0 0.316956 0.391134 0.013172 0.061250 9
0 0.625937 0.404681 0.021146 0.065824 10
0 0.203742 0.523278 0.034599 0.083074 11
0 0.613786 0.385222 0.015552 0.064370 12
0 0.043490 0.563199 0.034729 0.135917 13
0 0.395958 0.412602 0.019854 0.066648 14
0 0.541380 0.533972 0.022656 0.081130 15
6 0.422924 0.425509 0.015714 0.073611 16
0 0.513867 0.447861 0.017109 0.077056 17
0 0.589794 0.488894 0.020724 0.090361 19
0 0.616305 0.417389 0.017391 0.069111 20
0 0.495453 0.598699 0.036906 0.103898 21
0 0.529167 0.544056 0.026562 0.091519 22
1 0.751602 0.444898 0.026620 0.115574 23
1 0.150039 0.403167 0.038047 0.122889 24
6 0.259479 0.305569 0.011562 0.053306 25
6 0.417742 0.905407 0.042328 0.148815 26
