4 0.897893 0.183602 0.016797 0.093556
3 0.259159 0.346116 0.266630 0.245991
2 0.405060 0.550384 0.013005 0.022380 0
0 0.822036 0.608949 0.112042 0.353398 1
0 0.777737 0.419713 0.031016 0.134944 2
0 0.423628 0.383523 0.028286 0.123806 3
6 0.616391 0.217875 0.027781 0.083287 4
0 0.661112 0.475694 0.410484 0.316574 5
0 0.663482 0.415097 0.028766 0.054713 6
0 0.919359 0.419315 0.033521 0.114056 7
0 0.700615 0.463250 0.029844 0.134333 8
0 0.760260 0.350102 0.026271 0.094130 9
0 0.560357 0.647157 0.279724 0.408574 10
0 0.982917 0.422569 0.034167 0.137269 11
0 0.980938 0.554389 0.038125 0.154741 12
0 0.946224 0.302583 0.023469 0.097870 13
0 0.557112 0.503708 0.041297 0.150731 14
0 0.705060 0.391120 0.052693 0.113685 15
6 0.939388 0.567296 0.053828 0.153741 16
0 0.466091 0.504639 0.059484 0.140167 17
0 0.518930 0.506491 0.064432 0.115907 19
0 0.314740 0.525880 0.198437 0.948241 20
0 0.561719 0.432806 0.064479 0.139389 21
0 0.716458 0.416171 0.026771 0.137102 22
1 0.340617 0.432912 0.045849 0.118806 23
1 0.412917 0.285690 0.033958 0.116028 24
6 0.364125 0.182995 0.018406 0.086139 25
6 0.299427 0.500009 0.538229 0.996278 26
0 0.237919 0.367060 0.030682 0.052843 27
0 0.821253 0.368083 0.039453 0.106796 28
