4 0.816508 0.176676 0.016026 0.090963
3 0.224198 0.328917 0.251677 0.233759
2 0.499674 0.437454 0.013203 0.024407 0
0 0.519404 0.433134 0.046328 0.129287 1
0 0.427065 0.417190 0.031599 0.136731 2
0 0.300513 0.439861 0.052307 0.143981 3
6 0.961232 0.187806 0.030036 0.089944 4
0 0.500443 0.399648 0.036406 0.121630 5
0 0.395245 0.433903 0.029198 0.135157 6
0 0.579505 0.390259 0.038281 0.145963 7
0 0.093438 0.581630 0.046875 0.156741 8
0 0.482854 0.464921 0.034396 0.133120 9
0 0.639904 0.361907 0.039151 0.098778 10
0 0.889766 0.494907 0.034292 0.111667 11
0 0.821906 0.400824 0.041083 0.134833 12
0 0.122255 0.442713 0.043510 0.149574 13
0 0.686417 0.405301 0.031771 0.100843 14
0 0.879573 0.402880 0.033521 0.098556 15
6 0.691172 0.616787 0.035677 0.166056 16
0 0.820289 0.320139 0.036891 0.105815 17
0 0.850224 0.328190 0.021583 0.093398 19
0 0.859615 0.335662 0.179594 0.357731 20
0 0.679185 0.578130 0.040693 0.172815 21
0 0.724185 0.348755 0.035297 0.120269 22
1 0.788518 0.520903 0.025276 0.115287 23
1 0.382036 0.393870 0.051969 0.101815 24
