4 0.201427 0.152949 0.017563 0.079843
2 0.282349 0.524083 0.013208 0.024407 0
0 0.391536 0.399644 0.042573 0.100028 1
0 0.367005 0.412588 0.046406 0.109824 2
0 0.415893 0.394662 0.035714 0.119750 3
6 0.738586 0.195301 0.031161 0.064954 4
0 0.547755 0.497106 0.044156 0.124083 5
0 0.356875 0.490625 0.044896 0.117454 6
0 0.633547 0.415227 0.042594 0.122324 7
0 0.257216 0.501861 0.038380 0.122574 8
0 0.586964 0.463620 0.036281 0.117574 9
0 0.621078 0.305065 0.036698 0.093944 10
0 0.937997 0.505593 0.038432 0.120370 11
0 0.782279 0.319917 0.048047 0.099981 12
0 0.299245 0.445778 0.051094 0.109185 13
0 0.709026 0.414736 0.034062 0.111306 14
0 0.932385 0.412574 0.037646 0.106667 15
6 0.740870 0.573958 0.064167 0.128991 16
0 0.943388 0.337361 0.043432 0.117870 17
0 0.804609 0.313417 0.022292 0.095815 19
0 0.908065 0.227935 0.032099 0.087704 20
0 0.477547 0.693727 0.069698 0.166435 21
0 0.714245 0.328579 0.034104 0.117546 22
1 0.804576 0.545551 0.025589 0.116731 23
1 0.265609 0.435727 0.071177 0.124380 24
