7 0.068672 0.488981 0.137344 0.110370
5 0.906352 0.536903 0.010682 0.013991
2 0.329854 0.418968 0.009927 0.014009 0
0 0.571122 0.337199 0.017661 0.052824 1
0 0.284982 0.498579 0.081464 0.341472 2
0 0.121206 0.435477 0.024286 0.085713 3
6 0.077529 0.309417 0.016401 0.051352 4
0 0.190107 0.497852 0.022401 0.086333 5
0 0.226490 0.688528 0.031729 0.111315 6
0 0.168302 0.466681 0.021500 0.085528 7
0 0.435870 0.380130 0.020865 0.063259 8
0 0.322378 0.396324 0.013172 0.057167 9
0 0.614797 0.401759 0.021760 0.066111 10
0 0.208115 0.517995 0.036437 0.084380 11
0 0.590719 0.379523 0.018042 0.060769 12
0 0.047052 0.558088 0.036052 0.133824 13
0 0.369284 0.409361 0.020599 0.060167 14
0 0.529060 0.532574 0.027193 0.081130 15
6 0.381906 0.422926 0.015719 0.073611 16
0 0.492701 0.448528 0.018557 0.078685 17
0 0.570190 0.484690 0.020724 0.090361 19
0 0.596294 0.416972 0.023526 0.068833 20
0 0.494367 0.600644 0.038109 0.107787 21
0 0.535432 0.540574 0.029719 0.093481 22
1 0.808805 0.458806 0.026339 0.108500 23
1 0.141547 0.396806 0.037396 0.121519 24
6 0.187339 0.303819 0.015010 0.056250 25
6 0.430828 0.928037 0.039281 0.143926 26
