4 0.944083 0.128713 0.013604 0.073426
7 0.020958 0.483681 0.041271 0.096565
2 0.142703 0.407954 0.015458 0.025944 0
0 0.122664 0.549000 0.024672 0.099407 1
0 0.186297 0.602171 0.015896 0.068620 2
0 0.210846 0.557435 0.025422 0.104389 3
6 0.769771 0.226509 0.027813 0.066815 4
0 0.264255 0.535009 0.055365 0.113315 5
0 0.432701 0.667912 0.036484 0.088713 6
0 0.190544 0.386458 0.048047 0.099917 7
0 0.266659 0.548681 0.028505 0.087917 8
0 0.477643 0.471616 0.029193 0.114917 9
0 0.101430 0.495148 0.022870 0.083963 10
0 0.759052 0.460310 0.044396 0.124750 11
0 0.094690 0.492093 0.015880 0.073500 12
0 0.204513 0.541046 0.051078 0.113648 13
0 0.409378 0.358954 0.027391 0.107833 14
0 0.578253 0.326495 0.026307 0.108861 15
6 0.384370 0.623111 0.025063 0.088407 16
0 0.167698 0.287301 0.030021 0.106324 17
0 0.576060 0.567787 0.046422 0.143685 18
0 0.690578 0.276472 0.024052 0.101870 19
0 0.166297 0.203870 0.022198 0.085407 20
0 0.722859 0.878370 0.071156 0.194000 21
0 0.689396 0.278144 0.031135 0.110750 22
1 0.844721 0.607171 0.026380 0.120361 23
1 0.194289 0.703495 0.202880 0.227231 24
