7 0.421794 0.511500 0.758182 0.227852
2 0.458227 0.359157 0.009599 0.019148 0
0 0.843109 0.628532 0.081260 0.238194 1
0 0.765411 0.414236 0.031521 0.134620 2
0 0.355409 0.375319 0.027328 0.122157 3
6 0.233125 0.183583 0.032188 0.073759 4
0 0.661112 0.475694 0.410484 0.316574 5
0 0.523898 0.317056 0.032516 0.104407 6
0 0.878656 0.432866 0.042573 0.131472 7
0 0.706703 0.460083 0.030552 0.134852 8
0 0.819768 0.325042 0.031922 0.110657 9
0 0.785930 0.571639 0.073526 0.188222 10
0 0.507836 0.361528 0.036099 0.103981 11
0 0.759622 0.616648 0.055172 0.142370 12
0 0.966346 0.287306 0.024818 0.109185 13
0 0.582625 0.480231 0.045479 0.131759 14
0 0.477872 0.424245 0.032797 0.120583 15
6 0.660206 0.460130 0.048026 0.134741 16
0 0.264745 0.734338 0.063844 0.171324 17
0 0.172201 0.638019 0.057786 0.154519 19
0 0.314740 0.525880 0.198437 0.948241 20
0 0.308208 0.272542 0.036396 0.109361 21
0 0.195245 0.346574 0.029833 0.127037 22
1 0.242477 0.298565 0.032203 0.093463 23
1 0.412917 0.285690 0.033958 0.116028 24
6 0.443505 0.166278 0.019458 0.093444 25
6 0.299427 0.500009 0.538229 0.996278 26
0 0.182594 0.464829 0.044396 0.142380 27
0 0.567393 0.335861 0.039276 0.101981 28
