3 0.629208 0.692699 0.411615 0.309898
7 0.634680 0.143894 0.491172 0.117657
2 0.547859 0.611894 0.036313 0.053620 0
0 0.705937 0.539606 0.027604 0.134491 1
0 0.799599 0.374819 0.029865 0.133509 2
0 0.692375 0.396449 0.029333 0.140065 3
6 0.754419 0.184014 0.027776 0.076398 4
0 0.985703 0.552824 0.028594 0.028796 5
0 0.802148 0.264509 0.023745 0.102241 6
0 0.941503 0.469218 0.041234 0.170824 7
0 0.441453 0.593023 0.044698 0.148028 8
0 0.954383 0.302426 0.028870 0.122556 9
0 0.573378 0.561213 0.032276 0.146278 10
0 0.909609 0.225116 0.026406 0.109213 11
0 0.107789 0.456176 0.032026 0.138389 12
0 0.830555 0.502009 0.031391 0.155981 13
0 0.753839 0.152417 0.028156 0.098685 14
0 0.780096 0.073269 0.018036 0.088648 15
6 0.803404 0.319694 0.028411 0.111704 16
0 0.299604 0.132130 0.020688 0.097407 17
0 0.330630 0.114431 0.018635 0.099472 19
0 0.314740 0.525880 0.198437 0.948241 20
0 0.915729 0.225833 0.024594 0.110111 21
0 0.784766 0.117972 0.018323 0.090259 22
1 0.397932 0.030056 0.009583 0.026537 23
1 0.640198 0.562106 0.059562 0.119861 24
6 0.205315 0.218931 0.017682 0.087361 25
6 0.299427 0.500009 0.538229 0.996278 26
0 0.663979 0.064477 0.019958 0.089935 27
