3 0.261534 0.381009 0.277859 0.262574
4 0.927891 0.207741 0.018885 0.105519
2 0.229953 0.467907 0.013208 0.024407 0
0 0.580187 0.464222 0.033167 0.152667 1
0 0.408685 0.442935 0.035161 0.154685 2
0 0.555508 0.485264 0.061432 0.151509 3
6 0.816990 0.180088 0.027771 0.082639 4
0 0.744318 0.358741 0.036406 0.121630 5
0 0.382792 0.489287 0.037021 0.149019 6
0 0.667396 0.447792 0.040938 0.149972 7
0 0.299198 0.649884 0.051396 0.172824 8
0 0.621711 0.474273 0.044911 0.139787 9
0 0.521172 0.389352 0.033281 0.134074 10
0 0.865651 0.489565 0.032219 0.107315 11
0 0.776563 0.430380 0.041083 0.134833 12
0 0.225034 0.499148 0.044516 0.163926 13
0 0.675112 0.400588 0.030630 0.095620 14
0 0.853167 0.398028 0.031458 0.094500 15
6 0.815042 0.605398 0.046604 0.170037 16
0 0.758742 0.311528 0.033620 0.099778 17
0 0.873029 0.335574 0.021234 0.092185 19
0 0.835388 0.389523 0.253339 0.492750 20
0 0.893695 0.567426 0.040693 0.172815 21
0 0.729154 0.358843 0.035891 0.121630 22
1 0.780490 0.508579 0.025115 0.114565 23
1 0.526852 0.417407 0.034005 0.151481 24
