3 0.543615 0.256884 0.207031 0.196694
5 0.203255 0.378319 0.007562 0.009213
4 0.036448 0.130394 0.010844 0.076343
2 0.792875 0.489208 0.009875 0.018250 0
0 0.704031 0.752139 0.040583 0.169981 1
0 0.810607 0.437662 0.032120 0.130231 2
0 0.399997 0.363782 0.027401 0.125583 3
6 0.419302 0.183736 0.030615 0.074713 4
0 0.661112 0.475694 0.410484 0.316574 5
0 0.489135 0.157319 0.018896 0.080583 6
0 0.189919 0.409815 0.023078 0.126852 7
0 0.723956 0.488792 0.036151 0.113898 8
0 0.791789 0.253593 0.025057 0.102944 9
0 0.664354 0.545231 0.033552 0.128389 10
0 0.442383 0.329444 0.027026 0.113741 11
0 0.089620 0.742958 0.073469 0.174824 12
0 0.110229 0.254009 0.023813 0.106241 13
0 0.105786 0.481481 0.027698 0.120185 14
0 0.286492 0.326694 0.034255 0.113463 15
6 0.595677 0.386306 0.029562 0.120019 16
0 0.278221 0.520500 0.036453 0.144148 17
0 0.317367 0.491787 0.057005 0.135667 19
0 0.314740 0.525880 0.198437 0.948241 20
0 0.399552 0.275079 0.031385 0.102694 21
0 0.405789 0.264931 0.025724 0.113898 22
1 0.297997 0.202671 0.024130 0.069565 23
1 0.457628 0.310824 0.029953 0.114833 24
6 0.068437 0.178750 0.015969 0.089630 25
6 0.299427 0.500009 0.538229 0.996278 26
0 0.354516 0.321843 0.035667 0.123648 27
