7 0.490339 0.022148 0.562219 0.042185
3 0.497232 0.702250 0.548391 0.399463
2 0.498016 0.505245 0.014083 0.023583 0
0 0.875016 0.072500 0.028823 0.145000 1
0 0.568193 0.536514 0.025458 0.138546 2
0 0.169276 0.302458 0.040510 0.186750 3
6 0.578943 0.407611 0.038417 0.144389 4
0 0.227932 0.153505 0.031219 0.153546 5
0 0.063563 0.226306 0.042229 0.165907 6
0 0.362505 0.212352 0.042385 0.162148 7
0 0.926247 0.096403 0.040839 0.157194 8
0 0.521781 0.487514 0.467948 0.510176 9
0 0.475271 0.598157 0.105104 0.510370 10
0 0.300375 0.301472 0.035292 0.122611 11
0 0.960992 0.324218 0.042714 0.172306 12
0 0.231260 0.131366 0.031542 0.164491 13
0 0.588352 0.264190 0.030693 0.160324 14
0 0.837898 0.226468 0.032776 0.162065 15
6 0.136870 0.420778 0.033740 0.122889 16
0 0.581758 0.344116 0.048880 0.174917 17
0 0.891906 0.314537 0.038292 0.190556 19
0 0.859891 0.311444 0.032594 0.164148 20
0 0.091466 0.422500 0.056286 0.186815 21
0 0.091773 0.320454 0.036349 0.181130 22
1 0.488833 0.703292 0.065042 0.221750 23
1 0.352914 0.384324 0.049068 0.182056 24
6 0.779568 0.134194 0.015698 0.072926 25
6 0.269276 0.622292 0.399344 0.752731 26
